block_id,A,B,probability,block_number
8036,3,100,0.0,843
8036,3,1000,0.0,843
8038,1,10,0.7499999999999999,844
8038,2,10,0.15,844
8038,3,10,0.1,844
8053,1,10,0.6,845
8053,1,100,0.2,845
8053,1,1000,0.2,845
8054,1,10,0.6,846
8054,1,100,0.2,846
8054,1,1000,0.2,846
8056,1,10,0.6,847
8056,1,100,0.2,847
8056,1,1000,0.2,847
8084,3,10,0.2,848
8084,3,100,0.2,848
8084,3,1000,0.6,848
8091,1,10,0.6,849
8091,1,100,0.2,849
8091,1,1000,0.2,849
8136,1,10,0.8823529411764706,850
8136,1,100,0.0,850
8136,1,1000,0.0,850
8136,2,10,0.0,850
8136,2,100,0.0,850
8136,2,1000,0.0,850
8136,3,10,0.1176470588235294,850
8136,3,100,0.0,850
8136,3,1000,0.0,850
8139,3,10,0.2,851
8139,3,100,0.2,851
8139,3,1000,0.6,851
8168,1,10,0.6,852
8168,1,100,0.2,852
8168,1,1000,0.2,852
8172,1,10,0.7499999999999999,853
8172,2,10,0.15,853
8172,3,10,0.1,853
8183,3,10,0.2,854
8183,3,100,0.2,854
8183,3,1000,0.6,854
8189,1,10,0.7499999999999999,855
8189,2,10,0.15,855
8189,3,10,0.1,855
8199,1,10,0.6,856
8199,1,100,0.2,856
8199,1,1000,0.2,856
8213,1,10,0.7499999999999999,857
8213,2,10,0.15,857
8213,3,10,0.1,857
8220,1,10,0.6,858
8220,1,100,0.2,858
8220,1,1000,0.2,858
8235,3,10,0.2,859
8235,3,100,0.2,859
8235,3,1000,0.6,859
8262,1,10,0.7499999999999999,860
8262,2,10,0.15,860
8262,3,10,0.1,860
8264,3,10,0.2,861
8264,3,100,0.2,861
8264,3,1000,0.6,861
8266,1,10,0.7499999999999999,862
8266,2,10,0.15,862
8266,3,10,0.1,862
8283,1,10,0.6,863
8283,1,100,0.2,863
8283,1,1000,0.2,863
8293,3,10,0.2,864
8293,3,100,0.2,864
8293,3,1000,0.6,864
8307,3,10,0.2,865
8307,3,100,0.2,865
8307,3,1000,0.6,865
8310,3,10,0.2,866
8310,3,100,0.2,866
8310,3,1000,0.6,866
8316,1,10,0.7499999999999999,867
8316,2,10,0.15,867
8316,3,10,0.1,867
8346,1,10,0.7499999999999999,868
8346,2,10,0.15,868
8346,3,10,0.1,868
8356,1,10,0.6,869
8356,1,100,0.2,869
8356,1,1000,0.2,869
8402,1,10,0.7499999999999999,870
8402,2,10,0.15,870
8402,3,10,0.1,870
8432,3,10,0.2,871
8432,3,100,0.2,871
8432,3,1000,0.6,871
8441,1,10,0.7499999999999999,872
8441,2,10,0.15,872
8441,3,10,0.1,872
8457,3,10,0.2,873
8457,3,100,0.2,873
8457,3,1000,0.6,873
8460,1,10,0.6,874
8460,1,100,0.2,874
8460,1,1000,0.2,874
8462,1,10,0.7499999999999999,875
8462,2,10,0.15,875
8462,3,10,0.1,875
8478,1,10,0.6,876
8478,1,100,0.2,876
8478,1,1000,0.2,876
8482,1,10,0.7499999999999999,877
8482,2,10,0.15,877
8482,3,10,0.1,877
8497,1,10,0.7499999999999999,878
8497,2,10,0.15,878
8497,3,10,0.1,878
8537,1,10,0.6,879
8537,1,100,0.2,879
8537,1,1000,0.2,879
8541,1,10,0.7499999999999999,880
8541,2,10,0.15,880
8541,3,10,0.1,880
8543,1,10,0.6,881
8543,1,100,0.2,881
8543,1,1000,0.2,881
8549,1,10,0.6,882
8549,1,100,0.2,882
8549,1,1000,0.2,882
8550,1,10,0.6,883
8550,1,100,0.2,883
8550,1,1000,0.2,883
8552,1,10,0.7499999999999999,884
8552,2,10,0.15,884
8552,3,10,0.1,884
8558,1,10,0.6,885
8558,1,100,0.2,885
8558,1,1000,0.2,885
8578,1,10,0.6,886
8578,1,100,0.2,886
8578,1,1000,0.2,886
8579,1,10,0.6,887
8579,1,100,0.2,887
8579,1,1000,0.2,887
8581,1,10,0.6,888
8581,1,100,0.2,888
8581,1,1000,0.2,888
8608,3,10,0.2,889
8608,3,100,0.2,889
8608,3,1000,0.6,889
8620,1,10,0.6,890
8620,1,100,0.2,890
8620,1,1000,0.2,890
8622,1,10,0.6,891
8622,1,100,0.2,891
8622,1,1000,0.2,891
8623,1,10,0.6,892
8623,1,100,0.2,892
8623,1,1000,0.2,892
8625,1,10,0.6,893
8625,1,100,0.2,893
8625,1,1000,0.2,893
8637,1,10,0.6,894
8637,1,100,0.2,894
8637,1,1000,0.2,894
8646,1,10,0.6,895
8646,1,100,0.2,895
8646,1,1000,0.2,895
8656,1,10,0.6,896
8656,1,100,0.2,896
8656,1,1000,0.2,896
8668,1,10,0.6,897
8668,1,100,0.2,897
8668,1,1000,0.2,897
8671,1,10,0.6,898
8671,1,100,0.2,898
8671,1,1000,0.2,898
8687,1,10,0.6,899
8687,1,100,0.2,899
8687,1,1000,0.2,899
8689,1,10,0.7499999999999999,900
8689,2,10,0.15,900
8689,3,10,0.1,900
8698,1,10,0.6,901
8698,1,100,0.2,901
8698,1,1000,0.2,901
8701,1,10,0.7499999999999999,902
8701,2,10,0.15,902
8701,3,10,0.1,902
8705,1,10,0.6,903
8705,1,100,0.2,903
8705,1,1000,0.2,903
8728,3,10,0.2,904
8728,3,100,0.2,904
8728,3,1000,0.6,904
8741,1,10,0.6,905
8741,1,100,0.2,905
8741,1,1000,0.2,905
8752,1,10,0.7499999999999999,906
8752,2,10,0.15,906
8752,3,10,0.1,906
8768,1,10,0.6,907
8768,1,100,0.2,907
8768,1,1000,0.2,907
8769,3,10,0.2,908
8769,3,100,0.2,908
8769,3,1000,0.6,908
8781,1,10,0.7499999999999999,909
8781,2,10,0.15,909
8781,3,10,0.1,909
8816,3,10,0.2,910
8816,3,100,0.2,910
8816,3,1000,0.6,910
8825,1,10,0.7499999999999999,911
8825,2,10,0.15,911
8825,3,10,0.1,911
8847,3,10,0.2,912
8847,3,100,0.2,912
8847,3,1000,0.6,912
8858,3,10,0.2,913
8858,3,100,0.2,913
8858,3,1000,0.6,913
8860,1,10,0.6,914
8860,1,100,0.2,914
8860,1,1000,0.2,914
8878,1,10,0.8823529411764706,915
8878,1,100,0.0,915
8878,1,1000,0.0,915
8878,2,10,0.0,915
8878,2,100,0.0,915
8878,2,1000,0.0,915
8878,3,10,0.1176470588235294,915
8878,3,100,0.0,915
8878,3,1000,0.0,915
8883,1,10,0.6,916
8883,1,100,0.2,916
8883,1,1000,0.2,916
8891,1,10,0.7499999999999999,917
8891,2,10,0.15,917
8891,3,10,0.1,917
8912,1,10,0.7499999999999999,918
8912,2,10,0.15,918
8912,3,10,0.1,918
8915,1,10,0.6,919
8915,1,100,0.2,919
8915,1,1000,0.2,919
8936,1,10,0.7499999999999999,920
8936,2,10,0.15,920
8936,3,10,0.1,920
8939,1,10,0.7499999999999999,921
8939,2,10,0.15,921
8939,3,10,0.1,921
8959,1,10,0.6,922
8959,1,100,0.2,922
8959,1,1000,0.2,922
8964,1,10,0.7499999999999999,923
8964,2,10,0.15,923
8964,3,10,0.1,923
8972,1,10,0.6,924
8972,1,100,0.2,924
8972,1,1000,0.2,924
8978,3,10,0.2,925
8978,3,100,0.2,925
8978,3,1000,0.6,925
8979,1,10,0.7499999999999999,926
8979,2,10,0.15,926
8979,3,10,0.1,926
8987,1,10,0.7499999999999999,927
8987,2,10,0.15,927
8987,3,10,0.1,927
8988,3,10,0.2,928
8988,3,100,0.2,928
8988,3,1000,0.6,928
8989,1,10,0.7499999999999999,929
8989,2,10,0.15,929
8989,3,10,0.1,929
8993,1,10,0.6,930
8993,1,100,0.2,930
8993,1,1000,0.2,930
9004,1,10,0.7499999999999999,931
9004,2,10,0.15,931
9004,3,10,0.1,931
9012,1,10,0.7499999999999999,932
9012,2,10,0.15,932
9012,3,10,0.1,932
9022,3,10,0.2,933
9022,3,100,0.2,933
9022,3,1000,0.6,933
9024,1,10,0.6,934
9024,1,100,0.2,934
9024,1,1000,0.2,934
9026,1,10,0.7499999999999999,935
9026,2,10,0.15,935
9026,3,10,0.1,935
9032,1,10,0.7499999999999999,936
9032,2,10,0.15,936
9032,3,10,0.1,936
9050,3,10,0.2,937
9050,3,100,0.2,937
9050,3,1000,0.6,937
9056,1,10,0.7499999999999999,938
9056,2,10,0.15,938
9056,3,10,0.1,938
9065,1,10,0.6,939
9065,1,100,0.2,939
9065,1,1000,0.2,939
9070,1,10,0.7499999999999999,940
9070,2,10,0.15,940
9070,3,10,0.1,940
9077,1,10,0.6,941
9077,1,100,0.2,941
9077,1,1000,0.2,941
9106,1,10,0.6,942
9106,1,100,0.2,942
9106,1,1000,0.2,942
9111,1,10,0.7499999999999999,943
9111,2,10,0.15,943
9111,3,10,0.1,943
9112,1,10,0.7499999999999999,944
9112,2,10,0.15,944
9112,3,10,0.1,944
9113,1,10,0.7499999999999999,945
9113,2,10,0.15,945
9113,3,10,0.1,945
9114,3,10,0.2,946
9114,3,100,0.2,946
9114,3,1000,0.6,946
9117,1,10,0.7499999999999999,947
9117,2,10,0.15,947
9117,3,10,0.1,947
9135,1,10,0.6,948
9135,1,100,0.2,948
9135,1,1000,0.2,948
9144,1,10,0.6,949
9144,1,100,0.2,949
9144,1,1000,0.2,949
9148,1,10,0.7499999999999999,950
9148,2,10,0.15,950
9148,3,10,0.1,950
9151,3,10,0.2,951
9151,3,100,0.2,951
9151,3,1000,0.6,951
9167,1,10,0.6,952
9167,1,100,0.2,952
9167,1,1000,0.2,952
9172,1,10,0.6,953
9172,1,100,0.2,953
9172,1,1000,0.2,953
9175,1,10,0.6,954
9175,1,100,0.2,954
9175,1,1000,0.2,954
9196,1,10,0.6,955
9196,1,100,0.2,955
9196,1,1000,0.2,955
9199,3,10,0.2,956
9199,3,100,0.2,956
9199,3,1000,0.6,956
9236,1,10,0.6,957
9236,1,100,0.2,957
9236,1,1000,0.2,957
9238,1,10,0.7499999999999999,958
9238,2,10,0.15,958
9238,3,10,0.1,958
9245,1,10,0.7499999999999999,959
9245,2,10,0.15,959
9245,3,10,0.1,959
9285,1,10,0.6,960
9285,1,100,0.2,960
9285,1,1000,0.2,960
9287,1,10,0.6,961
9287,1,100,0.2,961
9287,1,1000,0.2,961
9292,1,10,0.6,962
9292,1,100,0.2,962
9292,1,1000,0.2,962
9318,1,10,0.6,963
9318,1,100,0.2,963
9318,1,1000,0.2,963
9324,3,10,0.2,964
9324,3,100,0.2,964
9324,3,1000,0.6,964
9337,1,10,0.6,965
9337,1,100,0.2,965
9337,1,1000,0.2,965
9341,1,10,0.7499999999999999,966
9341,2,10,0.15,966
9341,3,10,0.1,966
9345,1,10,0.7499999999999999,967
9345,2,10,0.15,967
9345,3,10,0.1,967
9349,1,10,0.6,968
9349,1,100,0.2,968
9349,1,1000,0.2,968
9354,3,10,0.2,969
9354,3,100,0.2,969
9354,3,1000,0.6,969
9357,1,10,0.6,970
9357,1,100,0.2,970
9357,1,1000,0.2,970
9361,1,10,0.6,971
9361,1,100,0.2,971
9361,1,1000,0.2,971
9367,1,10,0.7499999999999999,972
9367,2,10,0.15,972
9367,3,10,0.1,972
9369,1,10,0.7499999999999999,973
9369,2,10,0.15,973
9369,3,10,0.1,973
9396,1,10,0.6,974
9396,1,100,0.2,974
9396,1,1000,0.2,974
9402,1,10,0.7499999999999999,975
9402,2,10,0.15,975
9402,3,10,0.1,975
9437,1,10,0.6,976
9437,1,100,0.2,976
9437,1,1000,0.2,976
9439,3,10,0.2,977
9439,3,100,0.2,977
9439,3,1000,0.6,977
9449,3,10,0.2,978
9449,3,100,0.2,978
9449,3,1000,0.6,978
9461,3,10,0.2,979
9461,3,100,0.2,979
9461,3,1000,0.6,979
9479,1,10,0.7499999999999999,980
9479,2,10,0.15,980
9479,3,10,0.1,980
9482,1,10,0.7499999999999999,981
9482,2,10,0.15,981
9482,3,10,0.1,981
9502,1,10,0.7499999999999999,982
9502,2,10,0.15,982
9502,3,10,0.1,982
9507,1,10,0.6,983
9507,1,100,0.2,983
9507,1,1000,0.2,983
9512,1,10,0.7499999999999999,984
9512,2,10,0.15,984
9512,3,10,0.1,984
9518,1,10,0.8823529411764706,985
9518,1,100,0.0,985
9518,1,1000,0.0,985
9518,2,10,0.0,985
9518,2,100,0.0,985
9518,2,1000,0.0,985
9518,3,10,0.1176470588235294,985
9518,3,100,0.0,985
9518,3,1000,0.0,985
9577,1,10,0.7499999999999999,986
9577,2,10,0.15,986
9577,3,10,0.1,986
9602,1,10,0.6,987
9602,1,100,0.2,987
9602,1,1000,0.2,987
9605,3,10,0.2,988
9605,3,100,0.2,988
9605,3,1000,0.6,988
9681,1,10,0.7499999999999999,989
9681,2,10,0.15,989
9681,3,10,0.1,989
9694,3,10,0.2,990
9694,3,100,0.2,990
9694,3,1000,0.6,990
9700,1,10,0.6,991
9700,1,100,0.2,991
9700,1,1000,0.2,991
9702,1,10,0.6,992
9702,1,100,0.2,992
9702,1,1000,0.2,992
9709,1,10,0.6,993
9709,1,100,0.2,993
9709,1,1000,0.2,993
9712,3,10,0.2,994
9712,3,100,0.2,994
9712,3,1000,0.6,994
9716,3,10,0.2,995
9716,3,100,0.2,995
9716,3,1000,0.6,995
9728,1,10,0.6,996
9728,1,100,0.2,996
9728,1,1000,0.2,996
9749,3,10,0.2,997
9749,3,100,0.2,997
9749,3,1000,0.6,997
9798,1,10,0.6,998
9798,1,100,0.2,998
9798,1,1000,0.2,998
9803,3,10,0.2,999
9803,3,100,0.2,999
9803,3,1000,0.6,999
9809,3,10,0.2,1000
9809,3,100,0.2,1000
9809,3,1000,0.6,1000
9822,1,10,0.7499999999999999,1001
9822,2,10,0.15,1001
9822,3,10,0.1,1001
9827,1,10,0.6,1002
9827,1,100,0.2,1002
9827,1,1000,0.2,1002
9831,1,10,0.6,1003
9831,1,100,0.2,1003
9831,1,1000,0.2,1003
9841,3,10,0.2,1004
9841,3,100,0.2,1004
9841,3,1000,0.6,1004
9842,1,10,0.6,1005
9842,1,100,0.2,1005
9842,1,1000,0.2,1005
9847,1,10,0.6,1006
9847,1,100,0.2,1006
9847,1,1000,0.2,1006
9848,1,10,0.7499999999999999,1007
9848,2,10,0.15,1007
9848,3,10,0.1,1007
9881,1,10,0.6,1008
9881,1,100,0.2,1008
9881,1,1000,0.2,1008
9886,1,10,0.7499999999999999,1009
9886,2,10,0.15,1009
9886,3,10,0.1,1009
9906,1,10,0.7499999999999999,1010
9906,2,10,0.15,1010
9906,3,10,0.1,1010
9919,1,10,0.7499999999999999,1011
9919,2,10,0.15,1011
9919,3,10,0.1,1011
9920,1,10,0.6,1012
9920,1,100,0.2,1012
9920,1,1000,0.2,1012
9930,3,10,0.2,1013
9930,3,100,0.2,1013
9930,3,1000,0.6,1013
9931,1,10,0.6,1014
9931,1,100,0.2,1014
9931,1,1000,0.2,1014
9945,3,10,0.2,1015
9945,3,100,0.2,1015
9945,3,1000,0.6,1015
9947,1,10,0.7499999999999999,1016
9947,2,10,0.15,1016
9947,3,10,0.1,1016
9952,3,10,0.2,1017
9952,3,100,0.2,1017
9952,3,1000,0.6,1017
9967,1,10,0.6,1018
9967,1,100,0.2,1018
9967,1,1000,0.2,1018
9973,1,10,0.6,1019
9973,1,100,0.2,1019
9973,1,1000,0.2,1019
9975,1,10,0.7499999999999999,1020
9975,2,10,0.15,1020
9975,3,10,0.1,1020
9993,1,10,0.7499999999999999,1021
9993,2,10,0.15,1021
9993,3,10,0.1,1021
10004,3,10,0.2,1022
10004,3,100,0.2,1022
10004,3,1000,0.6,1022
10005,1,10,0.7499999999999999,1023
10005,2,10,0.15,1023
10005,3,10,0.1,1023
10020,1,10,0.7499999999999999,1024
10020,2,10,0.15,1024
10020,3,10,0.1,1024
10026,1,10,0.7499999999999999,1025
10026,2,10,0.15,1025
10026,3,10,0.1,1025
10040,1,10,0.6,1026
10040,1,100,0.2,1026
10040,1,1000,0.2,1026
10041,3,10,0.2,1027
10041,3,100,0.2,1027
10041,3,1000,0.6,1027
10062,1,10,0.7499999999999999,1028
10062,2,10,0.15,1028
10062,3,10,0.1,1028
10068,1,10,0.6,1029
10068,1,100,0.2,1029
10068,1,1000,0.2,1029
10072,1,10,0.6,1030
10072,1,100,0.2,1030
10072,1,1000,0.2,1030
10097,1,10,0.6,1031
10097,1,100,0.2,1031
10097,1,1000,0.2,1031
10098,1,10,0.7499999999999999,1032
10098,2,10,0.15,1032
10098,3,10,0.1,1032
10105,1,10,0.6,1033
10105,1,100,0.2,1033
10105,1,1000,0.2,1033
10121,1,10,0.7499999999999999,1034
10121,2,10,0.15,1034
10121,3,10,0.1,1034
10124,1,10,0.6,1035
10124,1,100,0.2,1035
10124,1,1000,0.2,1035
10132,1,10,0.7499999999999999,1036
10132,2,10,0.15,1036
10132,3,10,0.1,1036
10135,1,10,0.7499999999999999,1037
10135,2,10,0.15,1037
10135,3,10,0.1,1037
10162,1,10,0.6,1038
10162,1,100,0.2,1038
10162,1,1000,0.2,1038
10174,1,10,0.7499999999999999,1039
10174,2,10,0.15,1039
10174,3,10,0.1,1039
10212,1,10,0.7499999999999999,1040
10212,2,10,0.15,1040
10212,3,10,0.1,1040
10215,1,10,0.6,1041
10215,1,100,0.2,1041
10215,1,1000,0.2,1041
10225,3,10,0.2,1042
10225,3,100,0.2,1042
10225,3,1000,0.6,1042
10230,1,10,0.6,1043
10230,1,100,0.2,1043
10230,1,1000,0.2,1043
10240,1,10,0.6,1044
10240,1,100,0.2,1044
10240,1,1000,0.2,1044
10243,3,10,0.2,1045
10243,3,100,0.2,1045
10243,3,1000,0.6,1045
10258,1,10,0.7499999999999999,1046
10258,2,10,0.15,1046
10258,3,10,0.1,1046
10264,1,10,0.6,1047
10264,1,100,0.2,1047
10264,1,1000,0.2,1047
10283,1,10,0.7499999999999999,1048
10283,2,10,0.15,1048
10283,3,10,0.1,1048
10297,1,10,0.8823529411764706,1049
10297,1,100,0.0,1049
10297,1,1000,0.0,1049
10297,2,10,0.0,1049
10297,2,100,0.0,1049
10297,2,1000,0.0,1049
10297,3,10,0.1176470588235294,1049
10297,3,100,0.0,1049
10297,3,1000,0.0,1049
10316,3,10,0.2,1050
10316,3,100,0.2,1050
10316,3,1000,0.6,1050
10317,3,10,0.2,1051
10317,3,100,0.2,1051
10317,3,1000,0.6,1051
10331,1,10,0.6,1052
10331,1,100,0.2,1052
10331,1,1000,0.2,1052
10333,1,10,0.6,1053
10333,1,100,0.2,1053
10333,1,1000,0.2,1053
10338,1,10,0.6,1054
10338,1,100,0.2,1054
10338,1,1000,0.2,1054
10340,3,10,0.2,1055
10340,3,100,0.2,1055
10340,3,1000,0.6,1055
10344,1,10,0.7499999999999999,1056
10344,2,10,0.15,1056
10344,3,10,0.1,1056
10346,1,10,0.7499999999999999,1057
10346,2,10,0.15,1057
10346,3,10,0.1,1057
10347,1,10,0.6,1058
10347,1,100,0.2,1058
10347,1,1000,0.2,1058
10350,1,10,0.6,1059
10350,1,100,0.2,1059
10350,1,1000,0.2,1059
10351,1,10,0.7499999999999999,1060
10351,2,10,0.15,1060
10351,3,10,0.1,1060
10370,1,10,0.6,1061
10370,1,100,0.2,1061
10370,1,1000,0.2,1061
10379,1,10,0.7499999999999999,1062
10379,2,10,0.15,1062
10379,3,10,0.1,1062
10393,1,10,0.6,1063
10393,1,100,0.2,1063
10393,1,1000,0.2,1063
10404,1,10,0.7499999999999999,1064
10404,2,10,0.15,1064
10404,3,10,0.1,1064
10409,1,10,0.6,1065
10409,1,100,0.2,1065
10409,1,1000,0.2,1065
10410,1,10,0.6,1066
10410,1,100,0.2,1066
10410,1,1000,0.2,1066
10416,1,10,0.6,1067
10416,1,100,0.2,1067
10416,1,1000,0.2,1067
10420,1,10,0.7499999999999999,1068
10420,2,10,0.15,1068
10420,3,10,0.1,1068
10424,1,10,0.6,1069
10424,1,100,0.2,1069
10424,1,1000,0.2,1069
10432,1,10,0.6,1070
10432,1,100,0.2,1070
10432,1,1000,0.2,1070
10444,1,10,0.6,1071
10444,1,100,0.2,1071
10444,1,1000,0.2,1071
10451,1,10,0.7499999999999999,1072
10451,2,10,0.15,1072
10451,3,10,0.1,1072
10452,1,10,0.6,1073
10452,1,100,0.2,1073
10452,1,1000,0.2,1073
10460,1,10,0.6,1074
10460,1,100,0.2,1074
10460,1,1000,0.2,1074
10467,1,10,0.6,1075
10467,1,100,0.2,1075
10467,1,1000,0.2,1075
10472,3,10,0.2,1076
10472,3,100,0.2,1076
10472,3,1000,0.6,1076
10473,1,10,0.7499999999999999,1077
10473,2,10,0.15,1077
10473,3,10,0.1,1077
10474,1,10,0.6,1078
10474,1,100,0.2,1078
10474,1,1000,0.2,1078
10478,1,10,0.6,1079
10478,1,100,0.2,1079
10478,1,1000,0.2,1079
10484,1,10,0.7499999999999999,1080
10484,2,10,0.15,1080
10484,3,10,0.1,1080
10496,3,10,0.2,1081
10496,3,100,0.2,1081
10496,3,1000,0.6,1081
10518,3,10,0.2,1082
10518,3,100,0.2,1082
10518,3,1000,0.6,1082
10520,1,10,0.7499999999999999,1083
10520,2,10,0.15,1083
10520,3,10,0.1,1083
10563,1,10,0.6,1084
10563,1,100,0.2,1084
10563,1,1000,0.2,1084
10565,1,10,0.6,1085
10565,1,100,0.2,1085
10565,1,1000,0.2,1085
10568,3,10,0.2,1086
10568,3,100,0.2,1086
10568,3,1000,0.6,1086
10572,1,10,0.6,1087
10572,1,100,0.2,1087
10572,1,1000,0.2,1087
10573,1,10,0.7499999999999999,1088
10573,2,10,0.15,1088
10573,3,10,0.1,1088
10593,3,10,0.2,1089
10593,3,100,0.2,1089
10593,3,1000,0.6,1089
10594,1,10,0.6,1090
10594,1,100,0.2,1090
10594,1,1000,0.2,1090
10605,1,10,0.8823529411764706,1091
10605,1,100,0.0,1091
10605,1,1000,0.0,1091
10605,2,10,0.0,1091
10605,2,100,0.0,1091
10605,2,1000,0.0,1091
10605,3,10,0.1176470588235294,1091
10605,3,100,0.0,1091
10605,3,1000,0.0,1091
10617,1,10,0.7499999999999999,1092
10617,2,10,0.15,1092
10617,3,10,0.1,1092
10629,1,10,0.7499999999999999,1093
10629,2,10,0.15,1093
10629,3,10,0.1,1093
10630,1,10,0.8823529411764706,1094
10630,1,100,0.0,1094
10630,1,1000,0.0,1094
10630,2,10,0.0,1094
10630,2,100,0.0,1094
10630,2,1000,0.0,1094
10630,3,10,0.1176470588235294,1094
10630,3,100,0.0,1094
10630,3,1000,0.0,1094
10631,1,10,0.7499999999999999,1095
10631,2,10,0.15,1095
10631,3,10,0.1,1095
10634,1,10,0.7499999999999999,1096
10634,2,10,0.15,1096
10634,3,10,0.1,1096
10655,1,10,0.6,1097
10655,1,100,0.2,1097
10655,1,1000,0.2,1097
10658,1,10,0.8823529411764706,1098
10658,1,100,0.0,1098
10658,1,1000,0.0,1098
10658,2,10,0.0,1098
10658,2,100,0.0,1098
10658,2,1000,0.0,1098
10658,3,10,0.1176470588235294,1098
10658,3,100,0.0,1098
10658,3,1000,0.0,1098
10669,1,10,0.7499999999999999,1099
10669,2,10,0.15,1099
10669,3,10,0.1,1099
10676,1,10,0.6,1100
10676,1,100,0.2,1100
10676,1,1000,0.2,1100
10683,1,10,0.7499999999999999,1101
10683,2,10,0.15,1101
10683,3,10,0.1,1101
10687,1,10,0.6,1102
10687,1,100,0.2,1102
10687,1,1000,0.2,1102
10694,1,10,0.6,1103
10694,1,100,0.2,1103
10694,1,1000,0.2,1103
10710,1,10,0.7499999999999999,1104
10710,2,10,0.15,1104
10710,3,10,0.1,1104
10716,1,10,0.6,1105
10716,1,100,0.2,1105
10716,1,1000,0.2,1105
10726,1,10,0.7499999999999999,1106
10726,2,10,0.15,1106
10726,3,10,0.1,1106
10759,3,10,0.2,1107
10759,3,100,0.2,1107
10759,3,1000,0.6,1107
10761,3,10,0.2,1108
10761,3,100,0.2,1108
10761,3,1000,0.6,1108
10763,3,10,0.2,1109
10763,3,100,0.2,1109
10763,3,1000,0.6,1109
10765,1,10,0.6,1110
10765,1,100,0.2,1110
10765,1,1000,0.2,1110
10773,1,10,0.6,1111
10773,1,100,0.2,1111
10773,1,1000,0.2,1111
10779,3,10,0.2,1112
10779,3,100,0.2,1112
10779,3,1000,0.6,1112
10787,1,10,0.7499999999999999,1113
10787,2,10,0.15,1113
10787,3,10,0.1,1113
10790,3,10,0.2,1114
10790,3,100,0.2,1114
10790,3,1000,0.6,1114
10799,3,10,0.2,1115
10799,3,100,0.2,1115
10799,3,1000,0.6,1115
10806,1,10,0.6,1116
10806,1,100,0.2,1116
10806,1,1000,0.2,1116
10814,3,10,0.2,1117
10814,3,100,0.2,1117
10814,3,1000,0.6,1117
10815,1,10,0.7499999999999999,1118
10815,2,10,0.15,1118
10815,3,10,0.1,1118
10820,3,10,0.2,1119
10820,3,100,0.2,1119
10820,3,1000,0.6,1119
10838,1,10,0.6,1120
10838,1,100,0.2,1120
10838,1,1000,0.2,1120
10852,1,10,0.6,1121
10852,1,100,0.2,1121
10852,1,1000,0.2,1121
10856,1,10,0.7499999999999999,1122
10856,2,10,0.15,1122
10856,3,10,0.1,1122
10864,1,10,0.7499999999999999,1123
10864,2,10,0.15,1123
10864,3,10,0.1,1123
10865,1,10,0.8823529411764706,1124
10865,1,100,0.0,1124
10865,1,1000,0.0,1124
10865,2,10,0.0,1124
10865,2,100,0.0,1124
10865,2,1000,0.0,1124
10865,3,10,0.1176470588235294,1124
10865,3,100,0.0,1124
10865,3,1000,0.0,1124
10869,1,10,0.7499999999999999,1125
10869,2,10,0.15,1125
10869,3,10,0.1,1125
10882,1,10,0.7499999999999999,1126
10882,2,10,0.15,1126
10882,3,10,0.1,1126
10883,3,10,0.2,1127
10883,3,100,0.2,1127
10883,3,1000,0.6,1127
10884,3,10,0.2,1128
10884,3,100,0.2,1128
10884,3,1000,0.6,1128
10899,1,10,0.7499999999999999,1129
10899,2,10,0.15,1129
10899,3,10,0.1,1129
10908,1,10,0.6,1130
10908,1,100,0.2,1130
10908,1,1000,0.2,1130
10917,1,10,0.7499999999999999,1131
10917,2,10,0.15,1131
10917,3,10,0.1,1131
10921,3,10,0.2,1132
10921,3,100,0.2,1132
10921,3,1000,0.6,1132
10926,1,10,0.7499999999999999,1133
10926,2,10,0.15,1133
10926,3,10,0.1,1133
10927,1,10,0.6,1134
10927,1,100,0.2,1134
10927,1,1000,0.2,1134
10931,1,10,0.7499999999999999,1135
10931,2,10,0.15,1135
10931,3,10,0.1,1135
10933,3,10,0.2,1136
10933,3,100,0.2,1136
10933,3,1000,0.6,1136
10948,3,10,0.2,1137
10948,3,100,0.2,1137
10948,3,1000,0.6,1137
10953,1,10,0.8823529411764706,1138
10953,1,100,0.0,1138
10953,1,1000,0.0,1138
10953,2,10,0.0,1138
10953,2,100,0.0,1138
10953,2,1000,0.0,1138
10953,3,10,0.1176470588235294,1138
10953,3,100,0.0,1138
10953,3,1000,0.0,1138
10959,1,10,0.6,1139
10959,1,100,0.2,1139
10959,1,1000,0.2,1139
10964,3,10,0.2,1140
10964,3,100,0.2,1140
10964,3,1000,0.6,1140
10970,1,10,0.8823529411764706,1141
10970,1,100,0.0,1141
10970,1,1000,0.0,1141
10970,2,10,0.0,1141
10970,2,100,0.0,1141
10970,2,1000,0.0,1141
10970,3,10,0.1176470588235294,1141
10970,3,100,0.0,1141
10970,3,1000,0.0,1141
10991,3,10,0.2,1142
10991,3,100,0.2,1142
10991,3,1000,0.6,1142
11017,1,10,0.6,1143
11017,1,100,0.2,1143
11017,1,1000,0.2,1143
11027,1,10,0.6,1144
11027,1,100,0.2,1144
11027,1,1000,0.2,1144
11028,3,10,0.2,1145
11028,3,100,0.2,1145
11028,3,1000,0.6,1145
11030,1,10,0.7499999999999999,1146
11030,2,10,0.15,1146
11030,3,10,0.1,1146
11055,1,10,0.7499999999999999,1147
11055,2,10,0.15,1147
11055,3,10,0.1,1147
