block_id,A,B,probability
5227,2,10,1.0
5230,1,10,1.0
5232,1,10,1.0
5233,2,100,1.0
5234,1,1000,1.0
5235,1,100,1.0
5236,2,100,1.0
5237,1,10,1.0
5238,3,100,1.0
5239,1,1000,1.0
5240,2,100,1.0
5241,2,1000,1.0
5242,3,10,1.0
5243,1,1000,1.0
5244,3,1000,1.0
5245,3,1000,1.0
5246,1,1000,1.0
5248,3,10,1.0
5249,3,1000,1.0
5251,1,100,1.0
5253,2,100,1.0
5255,1,10,1.0
5256,2,100,1.0
5257,2,100,1.0
5258,1,10,1.0
5259,3,1000,1.0
5260,1,10,1.0
5261,1,100,1.0
5262,3,1000,1.0
5263,2,100,1.0
5264,3,1000,1.0
5265,2,10,1.0
5266,2,10,1.0
5268,1,10,1.0
5269,1,1000,1.0
5270,3,1000,1.0
5271,2,10,1.0
5272,1,100,1.0
5273,1,100,1.0
5274,1,1000,1.0
5275,2,100,1.0
5276,1,10,1.0
5277,1,10,1.0
5278,3,1000,1.0
5279,2,100,1.0
5280,1,10,1.0
5281,1,1000,1.0
5282,1,100,1.0
5283,2,100,1.0
5284,1,1000,1.0
5285,1,100,1.0
5286,1,100,1.0
5287,2,100,1.0
5289,2,1000,1.0
5291,1,10,1.0
5292,1,100,1.0
5293,3,100,1.0
5294,2,100,1.0
5295,3,1000,1.0
5296,3,1000,1.0
5297,3,1000,1.0
5298,1,100,1.0
5299,1,10,1.0
5300,1,10,1.0
5301,1,10,1.0
5302,3,10,1.0
5303,2,100,1.0
5304,1,10,1.0
5305,3,10,1.0
5306,1,100,1.0
5307,1,10,1.0
5308,2,10,1.0
5309,1,1000,1.0
5310,1,10,1.0
5311,2,10,1.0
5312,2,100,1.0
5313,2,100,1.0
5314,2,10,1.0
5315,1,10,1.0
5316,1,10,1.0
5317,1,100,1.0
5318,1,100,1.0
5319,1,10,1.0
5320,1,10,1.0
5321,2,1000,1.0
5322,3,1000,1.0
5323,1,10,1.0
5324,2,100,1.0
5325,1,10,1.0
5326,3,1000,1.0
5327,2,100,1.0
5328,1,10,1.0
5329,2,100,1.0
5330,1,100,1.0
5331,3,1000,1.0
5332,1,100,1.0
5333,1,10,1.0
5334,1,1000,1.0
5335,1,100,1.0
5336,2,1000,1.0
5337,2,100,1.0
5338,1,10,1.0
5339,2,1000,1.0
5340,1,100,1.0
5342,1,100,1.0
5343,1,10,1.0
5344,1,100,1.0
5346,3,1000,1.0
5347,1,10,1.0
5348,1,10,1.0
5349,2,10,1.0
5350,3,1000,1.0
5351,1,100,1.0
5352,1,1000,1.0
5353,3,1000,1.0
5354,3,1000,1.0
5355,2,100,1.0
5356,3,10,1.0
5359,1,10,1.0
5360,1,100,1.0
5361,2,100,1.0
5362,2,100,1.0
5363,1,10,1.0
5365,1,1000,1.0
5366,2,100,1.0
5367,2,10,1.0
5369,3,1000,1.0
5370,1,10,1.0
5371,1,10,1.0
5372,1,10,1.0
5373,2,100,1.0
5374,1,100,1.0
5375,2,100,1.0
5376,3,10,1.0
5377,3,10,1.0
5378,2,100,1.0
5379,3,100,1.0
5380,1,10,1.0
5381,3,1000,1.0
5382,2,100,1.0
5383,1,1000,1.0
5384,3,1000,1.0
5385,1,10,1.0
5386,1,10,1.0
5387,1,10,1.0
5390,1,100,1.0
5391,2,10,1.0
5392,1,1000,1.0
5393,2,10,1.0
5394,3,100,1.0
5395,1,100,1.0
5396,1,1000,1.0
5397,1,1000,1.0
5398,1,10,1.0
5399,1,10,1.0
5400,1,10,1.0
5401,2,10,1.0
5402,1,100,1.0
5403,1,10,1.0
5404,1,10,1.0
5405,1,100,1.0
5406,1,100,1.0
5407,1,1000,1.0
5408,3,1000,1.0
5410,1,10,1.0
5411,2,1000,1.0
5412,1,100,1.0
5413,2,100,1.0
5414,1,100,1.0
5415,2,100,1.0
5416,2,100,1.0
5418,3,100,1.0
5419,1,1000,1.0
5420,3,1000,1.0
5421,1,1000,1.0
5422,2,100,1.0
5423,3,1000,1.0
5424,1,100,1.0
5425,1,10,1.0
5428,1,10,1.0
5429,3,1000,1.0
5430,2,100,1.0
5431,2,100,1.0
5432,1,1000,1.0
5433,1,100,1.0
5434,2,10,1.0
5435,1,10,1.0
5436,1,10,1.0
5437,1,100,1.0
5439,2,100,1.0
5441,3,100,1.0
5442,2,100,1.0
5443,2,100,1.0
5444,1,100,1.0
5445,2,10,1.0
5446,2,10,1.0
5447,1,100,1.0
5448,2,100,1.0
5449,1,10,1.0
5450,3,1000,1.0
5452,2,100,1.0
5454,1,10,1.0
5455,2,10,1.0
5456,1,10,1.0
5457,1,10,1.0
5458,1,10,1.0
5459,1,10,1.0
5460,3,1000,1.0
5461,2,100,1.0
5462,1,10,1.0
5463,2,100,1.0
5464,1,10,1.0
5466,2,100,1.0
5467,2,1000,1.0
5469,1,10,1.0
5470,1,10,1.0
5471,3,1000,1.0
5473,3,10,1.0
5474,3,1000,1.0
5475,3,10,1.0
5476,1,10,1.0
5477,3,1000,1.0
5478,2,10,1.0
5479,1,10,1.0
5480,2,100,1.0
5481,1,10,1.0
5482,2,100,1.0
5483,2,100,1.0
5484,2,100,1.0
5485,2,100,1.0
5486,3,1000,1.0
5487,1,100,1.0
5488,3,100,1.0
5490,1,10,1.0
5491,1,10,1.0
5492,3,100,1.0
5493,1,10,1.0
5494,1,100,1.0
5495,1,1000,1.0
5496,1,10,1.0
5497,1,10,1.0
5498,2,10,1.0
5499,1,10,1.0
5501,3,1000,1.0
5502,2,100,1.0
5503,1,100,1.0
5504,1,10,1.0
5505,1,10,1.0
5506,1,10,1.0
5507,2,100,1.0
5508,3,1000,1.0
5509,2,1000,1.0
5510,3,100,1.0
5511,1,10,1.0
5513,1,10,1.0
5514,2,1000,1.0
5515,1,10,1.0
5516,1,100,1.0
5517,1,100,1.0
5518,3,100,1.0
5519,2,10,1.0
5520,1,1000,1.0
5521,1,100,1.0
5522,3,1000,1.0
5523,2,100,1.0
5524,3,1000,1.0
5526,1,10,1.0
5527,2,100,1.0
5528,3,1000,1.0
5529,1,10,1.0
5530,2,10,1.0
5531,2,100,1.0
5532,2,100,1.0
5534,3,10,1.0
5535,1,100,1.0
5536,2,100,1.0
5538,3,1000,1.0
5539,1,10,1.0
5540,1,10,1.0
5541,3,100,1.0
5542,2,100,1.0
5543,2,10,1.0
5544,3,1000,1.0
5545,3,1000,1.0
5548,1,100,1.0
5549,3,1000,1.0
5550,3,1000,1.0
5551,3,1000,1.0
5552,1,10,1.0
5553,3,100,1.0
5554,1,10,1.0
5555,2,100,1.0
5556,2,100,1.0
5557,2,100,1.0
5558,1,10,1.0
5559,3,1000,1.0
5560,2,100,1.0
5561,3,1000,1.0
5562,1,1000,1.0
5563,1,10,1.0
5564,1,10,1.0
5565,2,100,1.0
5566,2,100,1.0
5567,2,1000,1.0
5568,1,10,1.0
5569,1,10,1.0
5570,1,1000,1.0
5571,1,100,1.0
5572,1,10,1.0
5573,1,1000,1.0
5574,1,10,1.0
5575,2,100,1.0
5576,3,100,1.0
5577,1,100,1.0
5578,1,10,1.0
5579,1,10,1.0
5581,3,1000,1.0
5582,3,10,1.0
5583,1,1000,1.0
5584,1,10,1.0
5585,1,10,1.0
5586,1,1000,1.0
5587,1,1000,1.0
5589,1,10,1.0
5591,1,100,1.0
5592,1,10,1.0
5593,1,100,1.0
5594,3,100,1.0
5595,3,100,1.0
5596,1,10,1.0
5597,3,1000,1.0
5598,1,10,1.0
5599,2,1000,1.0
5603,1,1000,1.0
5604,3,1000,1.0
5605,1,10,1.0
5606,2,1000,1.0
5607,3,100,1.0
5608,1,10,1.0
5609,1,10,1.0
5610,2,100,1.0
5611,2,100,1.0
5612,3,1000,1.0
5613,2,10,1.0
5614,1,10,1.0
5615,1,10,1.0
5616,1,100,1.0
5617,1,100,1.0
5618,1,10,1.0
5619,1,100,1.0
5621,1,10,1.0
5622,3,100,1.0
5623,1,1000,1.0
5624,1,1000,1.0
5625,3,1000,1.0
5626,2,100,1.0
5627,2,10,1.0
5628,2,100,1.0
5629,3,100,1.0
5630,1,10,1.0
5632,2,10,1.0
5633,3,10,1.0
5634,2,1000,1.0
5636,2,100,1.0
5637,1,10,1.0
5638,3,1000,1.0
5639,1,100,1.0
5640,2,100,1.0
5642,1,10,1.0
5643,1,10,1.0
5644,2,10,1.0
5645,2,100,1.0
5646,1,10,1.0
5647,1,10,1.0
5649,2,10,1.0
5650,2,100,1.0
5651,1,10,1.0
5652,1,10,1.0
5654,2,100,1.0
5655,1,10,1.0
5656,2,10,1.0
5657,1,10,1.0
5658,1,10,1.0
5659,3,1000,1.0
5660,1,10,1.0
5661,3,10,1.0
5662,2,10,1.0
5663,2,100,1.0
5664,2,10,1.0
5665,1,10,1.0
5666,2,100,1.0
5667,1,1000,1.0
5668,3,1000,1.0
5669,2,100,1.0
5670,3,10,1.0
5671,2,100,1.0
5672,1,100,1.0
5673,2,100,1.0
5674,2,100,1.0
5675,2,1000,1.0
5676,3,1000,1.0
5677,1,100,1.0
5678,2,10,1.0
5679,2,100,1.0
5680,2,10,1.0
5681,1,10,1.0
5682,3,1000,1.0
5683,1,10,1.0
5685,1,1000,1.0
5686,1,10,1.0
5687,2,100,1.0
5688,1,1000,1.0
5689,1,1000,1.0
5690,1,100,1.0
5691,2,1000,1.0
5692,1,10,1.0
5693,2,100,1.0
5694,2,1000,1.0
5695,1,10,1.0
5696,1,10,1.0
5697,2,100,1.0
5698,1,100,1.0
5699,1,100,1.0
5700,1,10,1.0
5701,1,10,1.0
5702,1,10,1.0
5703,1,1000,1.0
5705,2,100,1.0
5706,2,1000,1.0
5707,1,100,1.0
5708,2,100,1.0
5709,2,100,1.0
5710,3,100,1.0
5711,2,100,1.0
5713,1,100,1.0
5714,1,10,1.0
5715,3,10,1.0
5716,1,10,1.0
5717,3,1000,1.0
5718,3,100,1.0
5719,2,1000,1.0
5720,1,10,1.0
5721,1,1000,1.0
5722,2,10,1.0
5723,2,10,1.0
5724,2,10,1.0
5726,1,1000,1.0
5727,3,1000,1.0
5728,3,100,1.0
5729,2,10,1.0
5730,1,10,1.0
5731,3,1000,1.0
5732,1,10,1.0
5733,2,100,1.0
5734,2,10,1.0
5735,1,10,1.0
5736,2,10,1.0
5737,1,100,1.0
5738,2,10,1.0
5739,3,1000,1.0
5740,1,10,1.0
5742,1,100,1.0
5743,1,10,1.0
5744,1,100,1.0
5745,2,100,1.0
5746,3,10,1.0
5747,2,100,1.0
5749,1,10,1.0
5750,2,100,1.0
5751,2,100,1.0
5752,2,1000,1.0
5753,3,10,1.0
5754,1,10,1.0
5755,2,100,1.0
5756,3,1000,1.0
5757,2,100,1.0
5758,2,100,1.0
5759,2,10,1.0
5760,3,10,1.0
5761,3,100,1.0
5762,3,1000,1.0
5763,1,10,1.0
5764,1,10,1.0
5765,2,100,1.0
5766,2,100,1.0
5767,2,1000,1.0
5768,1,1000,1.0
5769,2,100,1.0
5770,3,1000,1.0
5771,2,100,1.0
5772,1,1000,1.0
5773,1,10,1.0
5774,1,10,1.0
5775,1,10,1.0
5776,1,10,1.0
5777,2,100,1.0
5778,2,100,1.0
5779,1,10,1.0
5780,1,10,1.0
5781,2,100,1.0
5782,1,10,1.0
5783,1,10,1.0
5784,3,1000,1.0
5785,1,10,1.0
5787,2,100,1.0
5788,2,1000,1.0
5789,1,10,1.0
5790,1,1000,1.0
5791,1,10,1.0
5792,3,100,1.0
5793,2,1000,1.0
5795,2,10,1.0
5796,1,10,1.0
5797,2,1000,1.0
5799,1,10,1.0
5800,3,100,1.0
5802,2,1000,1.0
5803,1,10,1.0
5804,2,100,1.0
5805,1,10,1.0
5806,1,10,1.0
5807,1,1000,1.0
5808,2,10,1.0
5809,2,10,1.0
5810,1,10,1.0
5811,1,1000,1.0
5813,1,1000,1.0
5814,1,10,1.0
5815,2,100,1.0
5816,1,1000,1.0
5817,2,100,1.0
5818,2,100,1.0
5819,1,100,1.0
5820,1,1000,1.0
5821,2,100,1.0
5822,1,100,1.0
5823,3,1000,1.0
5825,2,10,1.0
5826,1,10,1.0
5827,2,1000,1.0
5828,1,10,1.0
5831,2,100,1.0
5832,1,1000,1.0
5833,2,10,1.0
5834,1,10,1.0
5835,3,1000,1.0
5839,3,10,1.0
5841,1,1000,1.0
5842,2,1000,1.0
5843,1,100,1.0
5844,3,10,1.0
5845,2,100,1.0
5846,1,10,1.0
5847,3,1000,1.0
5848,2,10,1.0
5849,1,1000,1.0
5851,3,1000,1.0
5852,3,1000,1.0
5853,1,10,1.0
5855,1,1000,1.0
5857,2,100,1.0
5858,3,10,1.0
5859,1,10,1.0
5860,1,10,1.0
5861,1,10,1.0
5862,3,1000,1.0
5863,1,10,1.0
5864,1,10,1.0
5865,2,100,1.0
5866,1,10,1.0
5867,1,10,1.0
5868,1,10,1.0
5869,1,10,1.0
5871,1,10,1.0
5873,3,10,1.0
5874,1,1000,1.0
5875,1,10,1.0
5876,2,1000,1.0
5877,1,10,1.0
5878,1,1000,1.0
5879,1,10,1.0
5880,1,1000,1.0
5881,2,100,1.0
5882,1,10,1.0
5883,1,1000,1.0
5884,2,1000,1.0
5885,1,10,1.0
5886,2,100,1.0
5887,1,10,1.0
5889,2,1000,1.0
5890,1,10,1.0
5892,2,100,1.0
5893,1,10,1.0
5894,3,1000,1.0
5895,1,100,1.0
5896,1,10,1.0
5897,2,100,1.0
5898,2,1000,1.0
5899,1,10,1.0
5900,3,1000,1.0
5901,1,10,1.0
5903,1,10,1.0
5905,3,1000,1.0
5906,2,1000,1.0
5907,1,10,1.0
5908,2,1000,1.0
5909,3,1000,1.0
5910,1,10,1.0
5911,2,1000,1.0
5912,2,100,1.0
5913,3,1000,1.0
5914,2,100,1.0
5915,1,100,1.0
5916,3,10,1.0
5917,3,10,1.0
5918,1,10,1.0
5919,2,100,1.0
5920,3,100,1.0
5921,1,100,1.0
5922,1,1000,1.0
5923,1,1000,1.0
5924,1,10,1.0
5925,2,10,1.0
5926,1,10,1.0
5927,2,100,1.0
5928,1,10,1.0
5929,1,10,1.0
5930,3,1000,1.0
5931,3,100,1.0
5932,2,10,1.0
5933,2,1000,1.0
5934,1,10,1.0
5935,2,100,1.0
5936,1,100,1.0
5937,1,10,1.0
5938,3,1000,1.0
5939,1,10,1.0
5940,3,1000,1.0
5941,1,10,1.0
5944,1,1000,1.0
5945,3,1000,1.0
5946,1,1000,1.0
5947,3,1000,1.0
5948,2,10,1.0
5949,1,10,1.0
5950,2,100,1.0
5951,2,1000,1.0
5952,1,10,1.0
5953,1,100,1.0
5954,2,10,1.0
5955,2,100,1.0
5956,2,1000,1.0
5957,2,1000,1.0
5958,1,10,1.0
5959,2,100,1.0
5960,1,100,1.0
5962,1,1000,1.0
5963,1,1000,1.0
5964,2,1000,1.0
5966,1,10,1.0
5967,1,100,1.0
5968,3,1000,1.0
5969,3,1000,1.0
5970,1,100,1.0
5971,2,1000,1.0
5972,2,1000,1.0
5973,3,100,1.0
5974,1,10,1.0
5975,2,1000,1.0
5976,2,1000,1.0
5977,1,10,1.0
5978,2,1000,1.0
5979,2,1000,1.0
5980,1,10,1.0
5981,1,10,1.0
5983,3,10,1.0
5984,2,1000,1.0
5985,2,100,1.0
5987,3,1000,1.0
5988,2,100,1.0
5989,2,100,1.0
5990,2,1000,1.0
5991,2,1000,1.0
5993,1,100,1.0
5994,3,1000,1.0
5995,2,100,1.0
5996,1,100,1.0
5998,1,10,1.0
5999,3,1000,1.0
6000,2,10,1.0
6001,2,1000,1.0
6002,1,1000,1.0
6003,1,100,1.0
6004,1,100,1.0
6005,3,1000,1.0
6007,3,1000,1.0
6008,3,100,1.0
6009,3,1000,1.0
6010,3,1000,1.0
6012,3,100,1.0
6013,1,1000,1.0
6014,3,10,1.0
6016,2,100,1.0
6017,1,100,1.0
6019,3,10,1.0
6020,1,10,1.0
6021,3,1000,1.0
6022,2,100,1.0
6023,2,10,1.0
6024,3,100,1.0
6025,2,10,1.0
6026,2,100,1.0
6027,1,10,1.0
6028,1,10,1.0
6029,2,100,1.0
6031,1,1000,1.0
6032,1,1000,1.0
6033,2,10,1.0
6034,2,100,1.0
6036,1,10,1.0
6038,2,100,1.0
6039,1,100,1.0
6040,1,10,1.0
6042,1,10,1.0
6043,1,100,1.0
6044,2,1000,1.0
6045,1,100,1.0
6046,2,1000,1.0
6047,1,10,1.0
6048,1,10,1.0
6049,2,100,1.0
6050,3,100,1.0
6051,1,1000,1.0
6052,2,100,1.0
6054,1,10,1.0
6055,2,10,1.0
6056,1,100,1.0
6057,2,100,1.0
6058,3,1000,1.0
6060,2,100,1.0
6061,1,1000,1.0
6063,2,100,1.0
6064,2,100,1.0
6065,2,100,1.0
6066,3,1000,1.0
6067,2,1000,1.0
6068,2,1000,1.0
6069,1,100,1.0
6070,2,100,1.0
6071,1,10,1.0
6072,3,1000,1.0
6073,1,100,1.0
6074,2,1000,1.0
6076,1,100,1.0
6077,1,10,1.0
6079,2,1000,1.0
6080,2,1000,1.0
6081,2,100,1.0
6082,1,10,1.0
6083,1,10,1.0
6084,3,1000,1.0
6085,2,100,1.0
6086,3,1000,1.0
6087,1,10,1.0
6088,1,10,1.0
6089,2,10,1.0
6090,1,10,1.0
6091,3,1000,1.0
6092,1,10,1.0
6093,1,10,1.0
6095,2,100,1.0
6096,3,1000,1.0
6097,1,1000,1.0
6098,3,1000,1.0
6099,3,100,1.0
6100,2,100,1.0
6101,2,10,1.0
6102,2,100,1.0
6103,3,1000,1.0
6104,1,100,1.0
6105,1,10,1.0
6106,2,100,1.0
6107,1,10,1.0
6108,1,100,1.0
6109,1,10,1.0
6110,1,10,1.0
6112,2,100,1.0
6113,2,100,1.0
6114,1,1000,1.0
6115,1,10,1.0
6116,2,100,1.0
6118,2,100,1.0
6119,3,1000,1.0
6120,1,10,1.0
6121,1,10,1.0
6122,2,100,1.0
6123,3,1000,1.0
6124,2,100,1.0
6125,2,100,1.0
6126,1,10,1.0
6128,1,10,1.0
6129,2,100,1.0
6130,3,1000,1.0
6131,3,1000,1.0
6132,2,10,1.0
6133,1,100,1.0
6134,1,10,1.0
6135,1,1000,1.0
6136,2,100,1.0
6137,1,10,1.0
6138,1,1000,1.0
6139,1,10,1.0
6140,3,1000,1.0
6141,2,100,1.0
6142,1,100,1.0
6143,2,1000,1.0
6144,3,100,1.0
6145,3,1000,1.0
6146,2,100,1.0
6147,1,10,1.0
6148,1,10,1.0
6149,3,1000,1.0
6150,1,1000,1.0
6151,1,10,1.0
6152,3,1000,1.0
6153,1,10,1.0
6154,1,10,1.0
6155,2,100,1.0
6156,3,1000,1.0
6157,3,1000,1.0
6158,2,1000,1.0
6159,3,100,1.0
6160,1,10,1.0
6161,2,100,1.0
6162,3,10,1.0
6163,2,10,1.0
6164,1,10,1.0
6165,1,100,1.0
6166,3,1000,1.0
6167,2,100,1.0
6168,3,100,1.0
6170,1,100,1.0
6172,1,10,1.0
6173,2,100,1.0
6174,2,100,1.0
6175,1,10,1.0
6177,3,1000,1.0
6178,2,1000,1.0
6179,2,100,1.0
6180,1,1000,1.0
6181,1,100,1.0
6182,2,100,1.0
6184,2,100,1.0
6185,3,10,1.0
6186,1,10,1.0
6187,2,100,1.0
6188,2,100,1.0
6189,1,10,1.0
6192,1,10,1.0
6193,2,100,1.0
6194,1,10,1.0
6195,3,10,1.0
6196,3,100,1.0
6197,1,100,1.0
6198,1,10,1.0
6199,2,100,1.0
6200,1,10,1.0
6202,1,10,1.0
6203,1,10,1.0
6204,1,10,1.0
6206,3,1000,1.0
6207,1,10,1.0
6208,1,10,1.0
6209,2,10,1.0
6210,1,100,1.0
6211,1,10,1.0
6212,1,100,1.0
6214,1,1000,1.0
6215,2,10,1.0
6217,2,100,1.0
6218,1,1000,1.0
6220,3,10,1.0
6221,1,1000,1.0
6222,1,1000,1.0
6224,2,100,1.0
6225,1,100,1.0
6227,3,1000,1.0
6228,2,100,1.0
6229,3,1000,1.0
6230,3,100,1.0
6231,2,100,1.0
6232,2,1000,1.0
6233,1,10,1.0
6234,2,1000,1.0
6235,2,10,1.0
6236,2,10,1.0
6238,2,100,1.0
6239,1,10,1.0
6240,1,10,1.0
6241,2,100,1.0
6242,3,1000,1.0
6243,3,1000,1.0
6245,3,1000,1.0
6247,2,10,1.0
6248,1,1000,1.0
6249,1,10,1.0
6250,3,1000,1.0
6251,2,10,1.0
6252,3,1000,1.0
6253,3,10,1.0
6254,3,1000,1.0
6255,1,100,1.0
6256,2,1000,1.0
6257,2,100,1.0
6258,1,100,1.0
6260,1,10,1.0
6261,3,10,1.0
6262,3,1000,1.0
6263,1,100,1.0
6265,1,1000,1.0
6267,3,1000,1.0
6268,1,1000,1.0
6269,3,100,1.0
6270,3,1000,1.0
6271,2,100,1.0
6272,2,100,1.0
6273,2,10,1.0
6274,2,10,1.0
6275,2,100,1.0
6276,2,10,1.0
6278,1,100,1.0
6279,1,10,1.0
6281,3,100,1.0
6282,2,10,1.0
6283,2,10,1.0
6284,1,1000,1.0
6285,3,100,1.0
6286,1,10,1.0
6287,1,100,1.0
6288,2,100,1.0
6289,3,1000,1.0
6290,1,100,1.0
6291,1,10,1.0
6292,2,100,1.0
6293,2,1000,1.0
6294,2,100,1.0
6295,2,100,1.0
6296,1,1000,1.0
6297,1,10,1.0
6298,1,1000,1.0
6299,3,100,1.0
6300,2,10,1.0
6301,1,10,1.0
6302,1,1000,1.0
6305,2,100,1.0
6306,2,100,1.0
6307,2,1000,1.0
6309,3,1000,1.0
6310,3,10,1.0
6311,2,100,1.0
6312,2,100,1.0
6313,2,100,1.0
6314,3,1000,1.0
6315,2,100,1.0
6316,2,1000,1.0
6317,3,1000,1.0
6320,2,100,1.0
6322,1,10,1.0
6325,3,1000,1.0
6326,3,1000,1.0
6327,2,10,1.0
6328,3,10,1.0
6330,1,10,1.0
6331,2,100,1.0
6332,1,100,1.0
6333,3,1000,1.0
6334,1,10,1.0
6335,1,1000,1.0
6336,2,100,1.0
6337,3,1000,1.0
6338,2,1000,1.0
6339,2,1000,1.0
6340,1,100,1.0
6341,1,10,1.0
6342,1,1000,1.0
6343,3,10,1.0
6345,2,10,1.0
6346,3,10,1.0
6347,3,10,1.0
6348,2,10,1.0
6349,2,10,1.0
6350,1,10,1.0
6352,3,1000,1.0
6353,1,10,1.0
6354,2,100,1.0
6356,3,1000,1.0
6357,1,100,1.0
6358,2,100,1.0
6360,3,1000,1.0
6361,2,100,1.0
6362,1,10,1.0
6363,3,1000,1.0
6365,3,1000,1.0
6366,1,10,1.0
6367,1,100,1.0
6368,3,10,1.0
6369,1,10,1.0
6370,1,10,1.0
6371,2,1000,1.0
6373,2,100,1.0
6374,2,1000,1.0
6375,2,10,1.0
6376,1,1000,1.0
6377,1,10,1.0
6378,2,1000,1.0
6379,1,100,1.0
6380,3,1000,1.0
6381,2,10,1.0
6382,2,100,1.0
6383,1,100,1.0
6384,1,10,1.0
6385,1,1000,1.0
6386,2,100,1.0
6387,2,100,1.0
6388,1,100,1.0
6389,2,10,1.0
6390,2,10,1.0
6391,3,1000,1.0
6392,2,100,1.0
6395,2,100,1.0
6396,3,100,1.0
6397,2,100,1.0
6398,3,1000,1.0
6399,1,10,1.0
6400,2,100,1.0
6401,2,1000,1.0
6402,1,10,1.0
6404,2,100,1.0
6405,1,100,1.0
6406,2,10,1.0
6407,3,1000,1.0
6408,1,1000,1.0
6410,3,10,1.0
6411,3,1000,1.0
6412,1,10,1.0
6413,3,1000,1.0
6414,1,10,1.0
6415,1,10,1.0
6416,1,100,1.0
6417,3,1000,1.0
6418,2,1000,1.0
6419,1,100,1.0
6420,1,100,1.0
6421,1,100,1.0
6422,1,1000,1.0
6423,3,10,1.0
6424,1,10,1.0
6425,1,10,1.0
6426,3,1000,1.0
6427,1,10,1.0
6428,1,1000,1.0
6429,2,10,1.0
6430,1,10,1.0
6431,2,100,1.0
6432,2,10,1.0
6433,1,10,1.0
6434,2,100,1.0
6435,1,10,1.0
6436,1,100,1.0
6437,2,1000,1.0
6439,2,100,1.0
6440,3,1000,1.0
6441,2,100,1.0
6442,1,1000,1.0
6443,3,1000,1.0
6445,1,1000,1.0
6446,2,1000,1.0
6447,1,10,1.0
6448,1,10,1.0
6449,1,10,1.0
6450,1,10,1.0
6451,1,10,1.0
6452,3,100,1.0
6453,1,10,1.0
6454,1,1000,1.0
6455,1,100,1.0
6456,1,10,1.0
6457,2,10,1.0
6458,1,100,1.0
6459,1,10,1.0
6460,3,1000,1.0
6461,2,100,1.0
6462,1,1000,1.0
6463,2,100,1.0
6465,2,100,1.0
6466,1,10,1.0
6467,2,100,1.0
6468,3,100,1.0
6469,2,1000,1.0
6470,1,10,1.0
6471,1,1000,1.0
6472,1,10,1.0
6473,2,100,1.0
6474,1,10,1.0
6475,1,10,1.0
6476,1,1000,1.0
6477,1,10,1.0
6478,2,100,1.0
6479,3,10,1.0
6480,1,1000,1.0
6481,1,1000,1.0
6482,2,100,1.0
6483,1,10,1.0
6485,2,10,1.0
6486,2,1000,1.0
6487,2,100,1.0
6488,3,1000,1.0
6489,1,1000,1.0
6490,1,10,1.0
6491,1,100,1.0
6492,1,10,1.0
6493,1,10,1.0
6494,2,100,1.0
6495,1,10,1.0
6496,2,10,1.0
6497,3,100,1.0
6498,1,10,1.0
6499,2,100,1.0
6500,3,10,1.0
6501,3,10,1.0
6503,3,100,1.0
6504,1,1000,1.0
6506,1,10,1.0
6507,1,10,1.0
6508,1,10,1.0
6509,2,100,1.0
6510,1,1000,1.0
6511,1,10,1.0
6512,1,10,1.0
6513,1,100,1.0
6514,2,100,1.0
6515,1,1000,1.0
6516,2,1000,1.0
6517,2,100,1.0
6518,1,10,1.0
6519,1,10,1.0
6520,2,100,1.0
6521,2,100,1.0
6522,1,1000,1.0
6523,2,10,1.0
6524,2,1000,1.0
6525,3,1000,1.0
6526,3,1000,1.0
6527,1,100,1.0
6528,1,10,1.0
6529,1,10,1.0
6530,1,100,1.0
6531,2,100,1.0
6532,3,1000,1.0
6533,1,10,1.0
6534,2,100,1.0
6535,2,100,1.0
6536,2,100,1.0
6537,3,1000,1.0
6538,3,100,1.0
6539,1,10,1.0
6540,1,100,1.0
6541,3,10,1.0
6542,1,10,1.0
6543,2,100,1.0
6544,1,10,1.0
6545,1,1000,1.0
6546,2,10,1.0
6547,2,100,1.0
6549,2,100,1.0
6550,3,1000,1.0
6551,1,1000,1.0
6552,3,1000,1.0
6553,2,100,1.0
6554,1,10,1.0
6555,3,1000,1.0
6556,1,10,1.0
6557,1,1000,1.0
6558,3,10,1.0
6559,1,10,1.0
6560,2,100,1.0
6561,1,10,1.0
6562,1,10,1.0
6563,3,10,1.0
6564,1,10,1.0
6565,1,10,1.0
6566,2,100,1.0
6567,1,1000,1.0
6568,2,10,1.0
6569,3,1000,1.0
6570,3,1000,1.0
6571,1,10,1.0
6572,2,100,1.0
6573,2,10,1.0
6574,3,10,1.0
6575,1,1000,1.0
6576,3,1000,1.0
6577,3,1000,1.0
6578,2,10,1.0
6579,2,100,1.0
6580,2,1000,1.0
6581,1,10,1.0
6582,3,100,1.0
6583,2,100,1.0
6584,1,10,1.0
6585,2,100,1.0
6586,2,1000,1.0
6587,3,100,1.0
6588,3,1000,1.0
6589,2,10,1.0
6590,3,1000,1.0
6591,2,100,1.0
6592,3,100,1.0
6593,2,1000,1.0
6594,1,10,1.0
6595,1,10,1.0
6596,2,10,1.0
6597,1,10,1.0
6598,3,1000,1.0
6599,2,1000,1.0
6601,2,10,1.0
6602,1,10,1.0
6603,2,100,1.0
6604,2,10,1.0
6605,2,100,1.0
6606,1,10,1.0
6607,1,10,1.0
6608,3,100,1.0
6609,2,10,1.0
6610,1,1000,1.0
6611,2,100,1.0
6612,1,10,1.0
6613,3,1000,1.0
6614,2,1000,1.0
