block_id,A,B,probability
5774,1,10,1.0
5775,1,10,1.0
5776,1,10,1.0
5777,2,100,1.0
5778,2,100,1.0
5779,1,10,1.0
5780,1,10,1.0
5781,2,100,1.0
5782,1,10,1.0
5783,1,10,1.0
5784,3,1000,1.0
5785,1,10,1.0
5786,1,10,0.7499999999999999
5786,2,10,0.15
5786,3,10,0.10000000000000002
5787,2,100,1.0
5788,2,1000,1.0
5789,1,10,1.0
5790,1,1000,1.0
5791,1,10,1.0
5792,3,100,1.0
5793,2,1000,1.0
5794,1,10,0.7499999999999999
5794,2,10,0.15
5794,3,10,0.10000000000000002
5795,2,10,1.0
5796,1,10,1.0
5797,2,1000,1.0
5798,1,10,0.6
5798,1,100,0.2
5798,1,1000,0.2
5799,1,10,1.0
5800,3,100,1.0
5801,1,10,0.6
5801,1,100,0.2
5801,1,1000,0.2
5802,2,1000,1.0
5803,1,10,1.0
5804,2,100,1.0
5805,1,10,1.0
5806,1,10,1.0
5807,1,1000,1.0
5808,2,10,1.0
5809,2,10,1.0
5810,1,10,1.0
5811,1,1000,1.0
5812,1,10,0.6
5812,1,100,0.2
5812,1,1000,0.2
5813,1,1000,1.0
5814,1,10,1.0
5815,2,100,1.0
5816,1,1000,1.0
5817,2,100,1.0
5818,2,100,1.0
5819,1,100,1.0
5820,1,1000,1.0
5821,2,100,1.0
5822,1,100,1.0
5823,3,1000,1.0
5824,1,10,0.6
5824,1,100,0.2
5824,1,1000,0.2
5825,2,10,1.0
5826,1,10,1.0
5827,2,1000,1.0
5828,1,10,1.0
5829,1,10,0.6
5829,1,100,0.2
5829,1,1000,0.2
5830,1,10,0.6
5830,1,100,0.2
5830,1,1000,0.2
5831,2,100,1.0
5832,1,1000,1.0
5833,2,10,1.0
5834,1,10,1.0
5835,3,1000,1.0
5836,1,10,0.7499999999999999
5836,2,10,0.15
5836,3,10,0.10000000000000002
5837,1,10,0.6
5837,1,100,0.2
5837,1,1000,0.2
5838,1,10,0.8823529411764706
5838,1,100,0.0
5838,1,1000,0.0
5838,2,10,0.0
5838,2,100,0.0
5838,2,1000,0.0
5838,3,10,0.11764705882352945
5838,3,100,0.0
5838,3,1000,0.0
5839,3,10,1.0
5840,1,10,0.6
5840,1,100,0.2
5840,1,1000,0.2
5841,1,1000,1.0
5842,2,1000,1.0
5843,1,100,1.0
5844,3,10,1.0
5845,2,100,1.0
5846,1,10,1.0
5847,3,1000,1.0
5848,2,10,1.0
5849,1,1000,1.0
5850,1,10,0.7499999999999999
5850,2,10,0.15
5850,3,10,0.10000000000000002
5851,3,1000,1.0
5852,3,1000,1.0
5853,1,10,1.0
5854,1,10,0.7499999999999999
5854,2,10,0.15
5854,3,10,0.10000000000000002
5855,1,1000,1.0
5856,1,10,0.6
5856,1,100,0.2
5856,1,1000,0.2
5857,2,100,1.0
5858,3,10,1.0
5859,1,10,1.0
5860,1,10,1.0
5861,1,10,1.0
5862,3,1000,1.0
5863,1,10,1.0
5864,1,10,1.0
5865,2,100,1.0
5866,1,10,1.0
5867,1,10,1.0
5868,1,10,1.0
5869,1,10,1.0
5870,1,10,0.7499999999999999
5870,2,10,0.15
5870,3,10,0.10000000000000002
5871,1,10,1.0
5872,3,10,0.2
5872,3,100,0.2
5872,3,1000,0.6
5873,3,10,1.0
5874,1,1000,1.0
5875,1,10,1.0
5876,2,1000,1.0
5877,1,10,1.0
5878,1,1000,1.0
5879,1,10,1.0
5880,1,1000,1.0
5881,2,100,1.0
5882,1,10,1.0
5883,1,1000,1.0
5884,2,1000,1.0
5885,1,10,1.0
5886,2,100,1.0
5887,1,10,1.0
5888,1,10,0.7499999999999999
5888,2,10,0.15
5888,3,10,0.10000000000000002
5889,2,1000,1.0
5890,1,10,1.0
5891,1,10,0.7499999999999999
5891,2,10,0.15
5891,3,10,0.10000000000000002
5892,2,100,1.0
5893,1,10,1.0
5894,3,1000,1.0
5895,1,100,1.0
5896,1,10,1.0
5897,2,100,1.0
5898,2,1000,1.0
5899,1,10,1.0
5900,3,1000,1.0
5901,1,10,1.0
5902,1,10,0.6
5902,1,100,0.2
5902,1,1000,0.2
5903,1,10,1.0
5904,1,10,0.7499999999999999
5904,2,10,0.15
5904,3,10,0.10000000000000002
5905,3,1000,1.0
5906,2,1000,1.0
5907,1,10,1.0
5908,2,1000,1.0
5909,3,1000,1.0
5910,1,10,1.0
5911,2,1000,1.0
5912,2,100,1.0
5913,3,1000,1.0
5914,2,100,1.0
5915,1,100,1.0
5916,3,10,1.0
5917,3,10,1.0
5918,1,10,1.0
5919,2,100,1.0
5920,3,100,1.0
5921,1,100,1.0
5922,1,1000,1.0
5923,1,1000,1.0
5924,1,10,1.0
5925,2,10,1.0
5926,1,10,1.0
5927,2,100,1.0
5928,1,10,1.0
5929,1,10,1.0
5930,3,1000,1.0
5931,3,100,1.0
5932,2,10,1.0
5933,2,1000,1.0
5934,1,10,1.0
5935,2,100,1.0
5936,1,100,1.0
5937,1,10,1.0
5938,3,1000,1.0
5939,1,10,1.0
5940,3,1000,1.0
5941,1,10,1.0
5942,1,10,0.7499999999999999
5942,2,10,0.15
5942,3,10,0.10000000000000002
5943,1,10,0.7499999999999999
5943,2,10,0.15
5943,3,10,0.10000000000000002
5944,1,1000,1.0
5945,3,1000,1.0
5946,1,1000,1.0
5947,3,1000,1.0
5948,2,10,1.0
5949,1,10,1.0
5950,2,100,1.0
5951,2,1000,1.0
5952,1,10,1.0
5953,1,100,1.0
5954,2,10,1.0
5955,2,100,1.0
5956,2,1000,1.0
5957,2,1000,1.0
5958,1,10,1.0
5959,2,100,1.0
5960,1,100,1.0
5961,1,10,0.6
5961,1,100,0.2
5961,1,1000,0.2
5962,1,1000,1.0
5963,1,1000,1.0
5964,2,1000,1.0
5965,1,10,0.6
5965,1,100,0.2
5965,1,1000,0.2
5966,1,10,1.0
5967,1,100,1.0
5968,3,1000,1.0
5969,3,1000,1.0
5970,1,100,1.0
5971,2,1000,1.0
5972,2,1000,1.0
5973,3,100,1.0
5974,1,10,1.0
5975,2,1000,1.0
5976,2,1000,1.0
5977,1,10,1.0
5978,2,1000,1.0
5979,2,1000,1.0
5980,1,10,1.0
5981,1,10,1.0
5982,1,10,0.6
5982,1,100,0.2
5982,1,1000,0.2
5983,3,10,1.0
5984,2,1000,1.0
5985,2,100,1.0
5986,1,10,0.6
5986,1,100,0.2
5986,1,1000,0.2
5987,3,1000,1.0
5988,2,100,1.0
5989,2,100,1.0
5990,2,1000,1.0
5991,2,1000,1.0
5992,1,10,0.7499999999999999
5992,2,10,0.15
5992,3,10,0.10000000000000002
5993,1,100,1.0
5994,3,1000,1.0
5995,2,100,1.0
5996,1,100,1.0
5997,1,10,0.8823529411764706
5997,1,100,0.0
5997,1,1000,0.0
5997,2,10,0.0
5997,2,100,0.0
5997,2,1000,0.0
5997,3,10,0.11764705882352944
5997,3,100,0.0
5997,3,1000,0.0
5998,1,10,1.0
5999,3,1000,1.0
6000,2,10,1.0
6001,2,1000,1.0
6002,1,1000,1.0
6003,1,100,1.0
6004,1,100,1.0
6005,3,1000,1.0
6006,1,10,0.7499999999999999
6006,2,10,0.15
6006,3,10,0.10000000000000002
6007,3,1000,1.0
6008,3,100,1.0
6009,3,1000,1.0
6010,3,1000,1.0
6011,3,10,0.2
6011,3,100,0.2
6011,3,1000,0.6
6012,3,100,1.0
6013,1,1000,1.0
6014,3,10,1.0
6015,3,10,0.2
6015,3,100,0.2
6015,3,1000,0.6
6016,2,100,1.0
6017,1,100,1.0
6018,3,10,0.2
6018,3,100,0.2
6018,3,1000,0.6
6019,3,10,1.0
6020,1,10,1.0
6021,3,1000,1.0
6022,2,100,1.0
6023,2,10,1.0
6024,3,100,1.0
6025,2,10,1.0
6026,2,100,1.0
6027,1,10,1.0
6028,1,10,1.0
6029,2,100,1.0
6030,1,10,0.7499999999999999
6030,2,10,0.15
6030,3,10,0.10000000000000002
6031,1,1000,1.0
6032,1,1000,1.0
6033,2,10,1.0
6034,2,100,1.0
6035,1,10,0.6
6035,1,100,0.2
6035,1,1000,0.2
6036,1,10,1.0
6037,3,10,0.2
6037,3,100,0.2
6037,3,1000,0.6
6038,2,100,1.0
6039,1,100,1.0
6040,1,10,1.0
6041,1,10,0.6
6041,1,100,0.2
6041,1,1000,0.2
6042,1,10,1.0
6043,1,100,1.0
6044,2,1000,1.0
6045,1,100,1.0
6046,2,1000,1.0
6047,1,10,1.0
6048,1,10,1.0
6049,2,100,1.0
6050,3,100,1.0
6051,1,1000,1.0
6052,2,100,1.0
6053,1,10,0.6
6053,1,100,0.2
6053,1,1000,0.2
6054,1,10,1.0
6055,2,10,1.0
6056,1,100,1.0
6057,2,100,1.0
6058,3,1000,1.0
6059,3,10,0.2
6059,3,100,0.2
6059,3,1000,0.6
6060,2,100,1.0
6061,1,1000,1.0
6062,1,10,0.7499999999999999
6062,2,10,0.15
6062,3,10,0.10000000000000002
6063,2,100,1.0
6064,2,100,1.0
6065,2,100,1.0
6066,3,1000,1.0
6067,2,1000,1.0
6068,2,1000,1.0
6069,1,100,1.0
6070,2,100,1.0
6071,1,10,1.0
6072,3,1000,1.0
6073,1,100,1.0
6074,2,1000,1.0
6075,1,10,0.6
6075,1,100,0.2
6075,1,1000,0.2
6076,1,100,1.0
6077,1,10,1.0
6078,1,10,0.7499999999999999
6078,2,10,0.15
6078,3,10,0.10000000000000002
6079,2,1000,1.0
6080,2,1000,1.0
6081,2,100,1.0
6082,1,10,1.0
6083,1,10,1.0
6084,3,1000,1.0
6085,2,100,1.0
6086,3,1000,1.0
6087,1,10,1.0
6088,1,10,1.0
6089,2,10,1.0
6090,1,10,1.0
6091,3,1000,1.0
6092,1,10,1.0
6093,1,10,1.0
6094,1,10,0.7499999999999999
6094,2,10,0.15
6094,3,10,0.10000000000000002
6095,2,100,1.0
6096,3,1000,1.0
6097,1,1000,1.0
6098,3,1000,1.0
6099,3,100,1.0
6100,2,100,1.0
6101,2,10,1.0
6102,2,100,1.0
6103,3,1000,1.0
6104,1,100,1.0
6105,1,10,1.0
6106,2,100,1.0
6107,1,10,1.0
6108,1,100,1.0
6109,1,10,1.0
6110,1,10,1.0
6111,3,10,0.2
6111,3,100,0.2
6111,3,1000,0.6
6112,2,100,1.0
6113,2,100,1.0
6114,1,1000,1.0
6115,1,10,1.0
6116,2,100,1.0
6117,3,10,0.2
6117,3,100,0.2
6117,3,1000,0.6
6118,2,100,1.0
6119,3,1000,1.0
6120,1,10,1.0
6121,1,10,1.0
6122,2,100,1.0
6123,3,1000,1.0
6124,2,100,1.0
6125,2,100,1.0
6126,1,10,1.0
6127,1,10,0.6
6127,1,100,0.2
6127,1,1000,0.2
6128,1,10,1.0
6129,2,100,1.0
6130,3,1000,1.0
6131,3,1000,1.0
6132,2,10,1.0
6133,1,100,1.0
6134,1,10,1.0
6135,1,1000,1.0
6136,2,100,1.0
6137,1,10,1.0
6138,1,1000,1.0
6139,1,10,1.0
6140,3,1000,1.0
6141,2,100,1.0
6142,1,100,1.0
6143,2,1000,1.0
6144,3,100,1.0
6145,3,1000,1.0
6146,2,100,1.0
6147,1,10,1.0
6148,1,10,1.0
6149,3,1000,1.0
6150,1,1000,1.0
6151,1,10,1.0
6152,3,1000,1.0
6153,1,10,1.0
6154,1,10,1.0
6155,2,100,1.0
6156,3,1000,1.0
6157,3,1000,1.0
6158,2,1000,1.0
6159,3,100,1.0
6160,1,10,1.0
6161,2,100,1.0
6162,3,10,1.0
6163,2,10,1.0
6164,1,10,1.0
6165,1,100,1.0
6166,3,1000,1.0
6167,2,100,1.0
6168,3,100,1.0
6169,1,10,0.6
6169,1,100,0.2
6169,1,1000,0.2
6170,1,100,1.0
6171,1,10,0.6
6171,1,100,0.2
6171,1,1000,0.2
6172,1,10,1.0
6173,2,100,1.0
6174,2,100,1.0
6175,1,10,1.0
6176,1,10,0.6
6176,1,100,0.2
6176,1,1000,0.2
6177,3,1000,1.0
6178,2,1000,1.0
6179,2,100,1.0
6180,1,1000,1.0
6181,1,100,1.0
6182,2,100,1.0
6183,1,10,0.6
6183,1,100,0.2
6183,1,1000,0.2
6184,2,100,1.0
6185,3,10,1.0
6186,1,10,1.0
6187,2,100,1.0
6188,2,100,1.0
6189,1,10,1.0
6190,3,10,0.2
6190,3,100,0.2
6190,3,1000,0.6
6191,1,10,0.7499999999999999
6191,2,10,0.15
6191,3,10,0.10000000000000002
6192,1,10,1.0
6193,2,100,1.0
6194,1,10,1.0
6195,3,10,1.0
6196,3,100,1.0
6197,1,100,1.0
6198,1,10,1.0
6199,2,100,1.0
6200,1,10,1.0
6201,1,10,0.7499999999999999
6201,2,10,0.15
6201,3,10,0.10000000000000002
6202,1,10,1.0
6203,1,10,1.0
6204,1,10,1.0
6205,1,10,0.6
6205,1,100,0.2
6205,1,1000,0.2
6206,3,1000,1.0
6207,1,10,1.0
6208,1,10,1.0
6209,2,10,1.0
6210,1,100,1.0
6211,1,10,1.0
6212,1,100,1.0
6213,1,10,0.7499999999999999
6213,2,10,0.15
6213,3,10,0.10000000000000002
6214,1,1000,1.0
6215,2,10,1.0
6216,3,10,0.2
6216,3,100,0.2
6216,3,1000,0.6
6217,2,100,1.0
6218,1,1000,1.0
6219,3,10,0.2
6219,3,100,0.2
6219,3,1000,0.6
6220,3,10,1.0
6221,1,1000,1.0
6222,1,1000,1.0
6223,1,10,0.6
6223,1,100,0.2
6223,1,1000,0.2
6224,2,100,1.0
6225,1,100,1.0
6226,1,10,0.7499999999999999
6226,2,10,0.15
6226,3,10,0.10000000000000002
6227,3,1000,1.0
6228,2,100,1.0
6229,3,1000,1.0
6230,3,100,1.0
6231,2,100,1.0
6232,2,1000,1.0
6233,1,10,1.0
6234,2,1000,1.0
6235,2,10,1.0
6236,2,10,1.0
6237,3,10,0.2
6237,3,100,0.2
6237,3,1000,0.6
6238,2,100,1.0
6239,1,10,1.0
6240,1,10,1.0
6241,2,100,1.0
6242,3,1000,1.0
6243,3,1000,1.0
6244,3,10,0.2
6244,3,100,0.2
6244,3,1000,0.6
6245,3,1000,1.0
6246,1,10,0.7499999999999999
6246,2,10,0.15
6246,3,10,0.10000000000000002
6247,2,10,1.0
6248,1,1000,1.0
6249,1,10,1.0
6250,3,1000,1.0
6251,2,10,1.0
6252,3,1000,1.0
6253,3,10,1.0
6254,3,1000,1.0
6255,1,100,1.0
6256,2,1000,1.0
6257,2,100,1.0
6258,1,100,1.0
6259,1,10,0.7499999999999999
6259,2,10,0.15
6259,3,10,0.10000000000000002
6260,1,10,1.0
6261,3,10,1.0
6262,3,1000,1.0
6263,1,100,1.0
6264,3,10,0.2
6264,3,100,0.2
6264,3,1000,0.6
6265,1,1000,1.0
6266,1,10,0.6
6266,1,100,0.2
6266,1,1000,0.2
6267,3,1000,1.0
6268,1,1000,1.0
6269,3,100,1.0
6270,3,1000,1.0
6271,2,100,1.0
6272,2,100,1.0
6273,2,10,1.0
6274,2,10,1.0
6275,2,100,1.0
6276,2,10,1.0
6277,1,10,0.6
6277,1,100,0.2
6277,1,1000,0.2
6278,1,100,1.0
6279,1,10,1.0
6280,1,10,0.7499999999999999
6280,2,10,0.15
6280,3,10,0.10000000000000002
6281,3,100,1.0
6282,2,10,1.0
6283,2,10,1.0
6284,1,1000,1.0
6285,3,100,1.0
6286,1,10,1.0
6287,1,100,1.0
6288,2,100,1.0
6289,3,1000,1.0
6290,1,100,1.0
6291,1,10,1.0
6292,2,100,1.0
6293,2,1000,1.0
6294,2,100,1.0
6295,2,100,1.0
6296,1,1000,1.0
6297,1,10,1.0
6298,1,1000,1.0
6299,3,100,1.0
6300,2,10,1.0
6301,1,10,1.0
6302,1,1000,1.0
6303,1,10,0.6
6303,1,100,0.2
6303,1,1000,0.2
6304,1,10,0.7499999999999999
6304,2,10,0.15
6304,3,10,0.10000000000000002
6305,2,100,1.0
6306,2,100,1.0
6307,2,1000,1.0
6308,3,10,0.2
6308,3,100,0.2
6308,3,1000,0.6
6309,3,1000,1.0
6310,3,10,1.0
6311,2,100,1.0
6312,2,100,1.0
6313,2,100,1.0
6314,3,1000,1.0
6315,2,100,1.0
6316,2,1000,1.0
6317,3,1000,1.0
6318,1,10,0.7499999999999999
6318,2,10,0.15
6318,3,10,0.10000000000000002
6319,1,10,0.6
6319,1,100,0.2
6319,1,1000,0.2
6320,2,100,1.0
6321,1,10,0.6
6321,1,100,0.2
6321,1,1000,0.2
6322,1,10,1.0
6323,1,10,0.7499999999999999
6323,2,10,0.15
6323,3,10,0.10000000000000002
6324,1,10,0.6
6324,1,100,0.2
6324,1,1000,0.2
6325,3,1000,1.0
6326,3,1000,1.0
6327,2,10,1.0
6328,3,10,1.0
6329,1,10,0.8823529411764706
6329,1,100,0.0
6329,1,1000,0.0
6329,2,10,0.0
6329,2,100,0.0
6329,2,1000,0.0
6329,3,10,0.11764705882352945
6329,3,100,0.0
6329,3,1000,0.0
6330,1,10,1.0
6331,2,100,1.0
6332,1,100,1.0
6333,3,1000,1.0
6334,1,10,1.0
6335,1,1000,1.0
6336,2,100,1.0
6337,3,1000,1.0
6338,2,1000,1.0
6339,2,1000,1.0
6340,1,100,1.0
6341,1,10,1.0
6342,1,1000,1.0
6343,3,10,1.0
6344,1,10,0.7499999999999999
6344,2,10,0.15
6344,3,10,0.10000000000000002
6345,2,10,1.0
6346,3,10,1.0
6347,3,10,1.0
6348,2,10,1.0
6349,2,10,1.0
6350,1,10,1.0
6351,1,10,0.6
6351,1,100,0.2
6351,1,1000,0.2
6352,3,1000,1.0
6353,1,10,1.0
6354,2,100,1.0
6355,1,10,0.6
6355,1,100,0.2
6355,1,1000,0.2
6356,3,1000,1.0
6357,1,100,1.0
6358,2,100,1.0
6359,1,10,0.7499999999999999
6359,2,10,0.15
6359,3,10,0.10000000000000002
6360,3,1000,1.0
6361,2,100,1.0
6362,1,10,1.0
6363,3,1000,1.0
6364,1,10,0.6
6364,1,100,0.2
6364,1,1000,0.2
6365,3,1000,1.0
6366,1,10,1.0
6367,1,100,1.0
6368,3,10,1.0
6369,1,10,1.0
6370,1,10,1.0
6371,2,1000,1.0
6372,1,10,0.6
6372,1,100,0.2
6372,1,1000,0.2
6373,2,100,1.0
6374,2,1000,1.0
6375,2,10,1.0
6376,1,1000,1.0
6377,1,10,1.0
6378,2,1000,1.0
6379,1,100,1.0
6380,3,1000,1.0
6381,2,10,1.0
6382,2,100,1.0
6383,1,100,1.0
6384,1,10,1.0
6385,1,1000,1.0
6386,2,100,1.0
6387,2,100,1.0
6388,1,100,1.0
6389,2,10,1.0
6390,2,10,1.0
6391,3,1000,1.0
6392,2,100,1.0
6393,3,10,0.2
6393,3,100,0.2
6393,3,1000,0.6
6394,3,10,0.2
6394,3,100,0.2
6394,3,1000,0.6
6395,2,100,1.0
6396,3,100,1.0
6397,2,100,1.0
6398,3,1000,1.0
6399,1,10,1.0
6400,2,100,1.0
6401,2,1000,1.0
6402,1,10,1.0
6403,1,10,0.6
6403,1,100,0.2
6403,1,1000,0.2
6404,2,100,1.0
6405,1,100,1.0
6406,2,10,1.0
6407,3,1000,1.0
6408,1,1000,1.0
6409,3,10,0.2
6409,3,100,0.2
6409,3,1000,0.6
6410,3,10,1.0
6411,3,1000,1.0
6412,1,10,1.0
6413,3,1000,1.0
6414,1,10,1.0
6415,1,10,1.0
6416,1,100,1.0
6417,3,1000,1.0
6418,2,1000,1.0
6419,1,100,1.0
6420,1,100,1.0
6421,1,100,1.0
6422,1,1000,1.0
6423,3,10,1.0
6424,1,10,1.0
6425,1,10,1.0
6426,3,1000,1.0
6427,1,10,1.0
6428,1,1000,1.0
6429,2,10,1.0
6430,1,10,1.0
6431,2,100,1.0
6432,2,10,1.0
6433,1,10,1.0
6434,2,100,1.0
6435,1,10,1.0
6436,1,100,1.0
6437,2,1000,1.0
6438,1,10,0.7499999999999999
6438,2,10,0.15
6438,3,10,0.10000000000000002
6439,2,100,1.0
6440,3,1000,1.0
6441,2,100,1.0
6442,1,1000,1.0
6443,3,1000,1.0
6444,1,10,0.6
6444,1,100,0.2
6444,1,1000,0.2
6445,1,1000,1.0
6446,2,1000,1.0
6447,1,10,1.0
6448,1,10,1.0
6449,1,10,1.0
6450,1,10,1.0
6451,1,10,1.0
6452,3,100,1.0
6453,1,10,1.0
6454,1,1000,1.0
6455,1,100,1.0
6456,1,10,1.0
6457,2,10,1.0
6458,1,100,1.0
6459,1,10,1.0
6460,3,1000,1.0
6461,2,100,1.0
6462,1,1000,1.0
6463,2,100,1.0
6464,1,10,0.6
6464,1,100,0.2
6464,1,1000,0.2
6465,2,100,1.0
6466,1,10,1.0
6467,2,100,1.0
6468,3,100,1.0
6469,2,1000,1.0
6470,1,10,1.0
6471,1,1000,1.0
6472,1,10,1.0
6473,2,100,1.0
6474,1,10,1.0
6475,1,10,1.0
6476,1,1000,1.0
6477,1,10,1.0
6478,2,100,1.0
6479,3,10,1.0
6480,1,1000,1.0
6481,1,1000,1.0
6482,2,100,1.0
6483,1,10,1.0
6484,1,10,0.6
6484,1,100,0.2
6484,1,1000,0.2
6485,2,10,1.0
6486,2,1000,1.0
6487,2,100,1.0
6488,3,1000,1.0
6489,1,1000,1.0
6490,1,10,1.0
6491,1,100,1.0
6492,1,10,1.0
6493,1,10,1.0
6494,2,100,1.0
6495,1,10,1.0
6496,2,10,1.0
6497,3,100,1.0
6498,1,10,1.0
6499,2,100,1.0
6500,3,10,1.0
6501,3,10,1.0
6502,1,10,0.7499999999999999
6502,2,10,0.15
6502,3,10,0.10000000000000002
6503,3,100,1.0
6504,1,1000,1.0
6505,1,10,0.7499999999999999
6505,2,10,0.15
6505,3,10,0.10000000000000002
6506,1,10,1.0
6507,1,10,1.0
6508,1,10,1.0
6509,2,100,1.0
6510,1,1000,1.0
6511,1,10,1.0
6512,1,10,1.0
6513,1,100,1.0
6514,2,100,1.0
6515,1,1000,1.0
6516,2,1000,1.0
6517,2,100,1.0
6518,1,10,1.0
6519,1,10,1.0
6520,2,100,1.0
6521,2,100,1.0
6522,1,1000,1.0
6523,2,10,1.0
6524,2,1000,1.0
6525,3,1000,1.0
6526,3,1000,1.0
6527,1,100,1.0
6528,1,10,1.0
6529,1,10,1.0
6530,1,100,1.0
6531,2,100,1.0
6532,3,1000,1.0
6533,1,10,1.0
6534,2,100,1.0
6535,2,100,1.0
6536,2,100,1.0
6537,3,1000,1.0
6538,3,100,1.0
6539,1,10,1.0
6540,1,100,1.0
6541,3,10,1.0
6542,1,10,1.0
6543,2,100,1.0
6544,1,10,1.0
6545,1,1000,1.0
6546,2,10,1.0
6547,2,100,1.0
6548,1,10,0.6
6548,1,100,0.2
6548,1,1000,0.2
6549,2,100,1.0
6550,3,1000,1.0
6551,1,1000,1.0
6552,3,1000,1.0
6553,2,100,1.0
6554,1,10,1.0
6555,3,1000,1.0
6556,1,10,1.0
6557,1,1000,1.0
6558,3,10,1.0
6559,1,10,1.0
6560,2,100,1.0
6561,1,10,1.0
6562,1,10,1.0
6563,3,10,1.0
6564,1,10,1.0
6565,1,10,1.0
6566,2,100,1.0
6567,1,1000,1.0
6568,2,10,1.0
6569,3,1000,1.0
6570,3,1000,1.0
6571,1,10,1.0
6572,2,100,1.0
6573,2,10,1.0
6574,3,10,1.0
6575,1,1000,1.0
6576,3,1000,1.0
6577,3,1000,1.0
6578,2,10,1.0
6579,2,100,1.0
6580,2,1000,1.0
6581,1,10,1.0
6582,3,100,1.0
6583,2,100,1.0
6584,1,10,1.0
6585,2,100,1.0
6586,2,1000,1.0
6587,3,100,1.0
6588,3,1000,1.0
6589,2,10,1.0
6590,3,1000,1.0
6591,2,100,1.0
6592,3,100,1.0
6593,2,1000,1.0
6594,1,10,1.0
6595,1,10,1.0
6596,2,10,1.0
6597,1,10,1.0
6598,3,1000,1.0
6599,2,1000,1.0
6600,1,10,0.6
6600,1,100,0.2
6600,1,1000,0.2
6601,2,10,1.0
6602,1,10,1.0
6603,2,100,1.0
6604,2,10,1.0
6605,2,100,1.0
6606,1,10,1.0
6607,1,10,1.0
6608,3,100,1.0
6609,2,10,1.0
6610,1,1000,1.0
6611,2,100,1.0
6612,1,10,1.0
6613,3,1000,1.0
6614,2,1000,1.0
6615,2,1000,1.0
6616,1,10,1.0
6617,1,1000,1.0
6618,1,10,1.0
6619,1,10,1.0
6620,2,100,1.0
6621,3,100,1.0
6622,3,1000,1.0
6623,1,10,1.0
6624,1,10,1.0
6625,1,10,0.6
6625,1,100,0.2
6625,1,1000,0.2
6626,1,10,1.0
6627,2,1000,1.0
6628,1,10,1.0
6629,1,1000,1.0
6630,1,10,0.6
6630,1,100,0.2
6630,1,1000,0.2
6631,2,100,1.0
6632,2,100,1.0
6633,1,1000,1.0
6634,2,100,1.0
6635,1,100,1.0
6636,2,100,1.0
6637,1,100,1.0
6638,1,10,1.0
6639,2,10,1.0
6640,1,100,1.0
6641,1,10,1.0
6642,1,10,1.0
6643,2,100,1.0
6644,1,10,0.7499999999999999
6644,2,10,0.15
6644,3,10,0.10000000000000002
6645,2,10,1.0
6646,1,1000,1.0
6647,3,1000,1.0
6648,2,1000,1.0
6649,2,10,1.0
6650,1,1000,1.0
6651,1,10,1.0
6652,1,10,1.0
6653,2,1000,1.0
6654,2,10,1.0
6655,3,10,1.0
6656,1,1000,1.0
6657,1,10,0.7499999999999999
6657,2,10,0.15
6657,3,10,0.10000000000000002
6658,1,10,0.6
6658,1,100,0.2
6658,1,1000,0.2
6659,2,1000,1.0
6660,1,1000,1.0
6661,2,1000,1.0
6662,1,1000,1.0
6663,1,10,1.0
6664,2,10,1.0
6665,2,100,1.0
6666,3,1000,1.0
6667,1,1000,1.0
6668,1,10,1.0
6669,2,100,1.0
6670,1,1000,1.0
6671,2,100,1.0
6672,1,10,1.0
6673,2,100,1.0
6674,2,100,1.0
6675,1,10,1.0
6676,2,1000,1.0
6677,2,10,1.0
6678,3,100,1.0
6679,1,100,1.0
6680,2,100,1.0
6681,3,1000,1.0
6682,2,1000,1.0
6683,1,10,1.0
6684,2,100,1.0
6685,2,1000,1.0
6686,1,1000,1.0
6687,1,10,1.0
6688,3,1000,1.0
6689,2,1000,1.0
6690,3,10,1.0
6691,1,10,1.0
6692,1,10,1.0
6693,1,10,1.0
6694,1,10,1.0
6695,1,10,1.0
6696,2,1000,1.0
6697,1,10,1.0
6698,1,10,1.0
6699,3,1000,1.0
6700,1,100,1.0
6701,3,1000,1.0
6702,1,10,0.7499999999999999
6702,2,10,0.15
6702,3,10,0.10000000000000002
6703,2,10,1.0
6704,1,100,1.0
6705,2,100,1.0
6706,1,100,1.0
6707,1,10,1.0
6708,1,100,1.0
6709,1,10,1.0
6710,1,10,1.0
6711,1,1000,1.0
6712,1,100,1.0
6713,1,1000,1.0
6714,2,100,1.0
6715,1,1000,1.0
6716,1,10,1.0
6717,2,100,1.0
6718,1,1000,1.0
6719,3,1000,1.0
6720,1,10,0.7499999999999999
6720,2,10,0.15
6720,3,10,0.10000000000000002
6721,1,10,1.0
6722,3,1000,1.0
6723,3,100,1.0
6724,2,100,1.0
6725,1,1000,1.0
6726,1,10,1.0
6727,1,10,1.0
6728,1,100,1.0
6729,2,10,1.0
6730,1,1000,1.0
6731,2,100,1.0
6732,2,100,1.0
6733,2,100,1.0
6734,1,10,1.0
6735,1,1000,1.0
6736,1,1000,1.0
6737,3,100,1.0
6738,2,100,1.0
6739,2,100,1.0
6740,2,100,1.0
6741,2,100,1.0
6742,2,1000,1.0
6743,3,1000,1.0
6744,1,10,1.0
6745,1,10,1.0
6746,1,10,1.0
6747,1,10,1.0
6748,1,10,1.0
6749,1,1000,1.0
6750,3,10,1.0
6751,2,100,1.0
6752,1,1000,1.0
6753,3,1000,1.0
6754,2,100,1.0
6755,1,10,1.0
6756,2,1000,1.0
6757,1,10,1.0
